time_us,rx_bytes,tx_bytes
1392610.6,561036276,615599190
1393187.2,561036276,615599190
1393765.2,561036276,615599190
1394342.2,561036276,615599190
1394919.0,561036276,615599190
1395499.8,561036276,615599190
1396077.2,561036276,615599190
1396654.0,561036276,615599190
1397230.0,561036276,615599190
1397806.9,561036276,615599190
1398385.4,561036276,615599190
1398963.3,561036276,615599190
1399540.4,561036276,615599190
1400117.0,561036276,615599190
1400693.7,561036276,615599190
1401271.6,561036276,615599190
1401849.5,561036276,615599190
1402426.4,561036276,615599190
1403002.6,561036276,615599190
1403579.8,561036276,615599190
1404156.7,561036276,615599190
1404734.0,561036276,615599190
1405309.8,561036276,615599190
1405885.8,561036276,615599190
1406462.7,561036276,615599190
1407039.3,561036276,615599190
1407617.6,561036276,615599190
1408194.5,561036276,615599190
1408771.6,561036276,615599190
1409348.6,561036276,615599190
1409925.2,561036276,615599190
1410502.2,561036276,615599190
1411078.3,561036276,615599190
1411656.2,561036276,615599190
1412234.9,561036276,615599190
1412812.0,561036276,615599190
1413388.8,561036276,615599190
1413965.1,561036276,615599190
1414541.4,561036276,615599190
1415121.4,561036276,615599190
1415699.2,561036276,615599190
1416275.5,561036276,615599190
1416852.2,561036276,615599190
1417429.7,561036276,615599190
1418006.8,561036276,615599190
1418583.3,561036276,615599190
1419160.3,561036276,615599190
1419736.5,561036276,615599190
1420314.5,561036276,615599190
1420891.5,561036276,615599190
1421469.5,561036276,615599190
1422045.5,561036276,615599190
1422622.6,561036276,615599190
1423201.2,561036276,615599190
1423778.2,561036276,615599190
1424356.4,561036276,615599190
1424933.6,561036276,615599190
1425510.0,561036276,615599190
1426087.5,561036276,615599190
1426664.0,561036276,615599190
1427239.8,561036276,615599190
1427815.9,561036276,615599190
1428391.9,561036276,615599190
1428968.6,561036276,615599190
1429544.8,561036276,615599190
1430121.7,561036276,615599190
1430699.4,561036276,615599190
1431276.3,561036276,615599190
1431852.9,561036276,615599190
1432430.1,561036276,615599190
1433008.3,561036276,615599190
1433584.5,561036276,615599190
1434160.8,561036276,615599190
1434738.7,561036276,615599190
1435315.8,561036276,615599190
